university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
Gateway Community College,New Haven,Business and IT,AS,Hospitality Management,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Humanities and Social Sciences,AA,Liberal Arts and Sciences,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Humanities and Social Sciences,AS,Criminal Justice,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Humanities and Social Sciences,AS,Early Childhood Education,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Humanities and Social Sciences,AS,Human Services,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Engineering & Applied Technologies,AS,Automotive Technology,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Engineering & Applied Technologies,AS,Aviation Maintenance Technology,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Engineering & Applied Technologies,AS,Engineering Science,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Engineering & Applied Technologies,AS,Manufacturing Engineering Technology,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Engineering & Applied Technologies,AS,Water Management,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Math and Science,AS,General Science,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Harper College,Palatine,"Arts, Business & Social Sciences",AA,Art,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,"Arts, Business & Social Sciences",AA,Business,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,"Arts, Business & Social Sciences",AA,Criminal Justice,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,"Arts, Business & Social Sciences",AA,Early Childhood Education,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,"Arts, Business & Social Sciences",AA,History,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,"Arts, Business & Social Sciences",AA,Music,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,"Arts, Business & Social Sciences",AA,Political Science,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,"Arts, Business & Social Sciences",AA,Psychology,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,"Arts, Business & Social Sciences",AA,Sociology,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,"Arts, Business & Social Sciences",AAS,Accounting,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,"Arts, Business & Social Sciences",AAS,Business Administration,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,"Arts, Business & Social Sciences",AAS,Early Childhood Education,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,"Arts, Business & Social Sciences",AAS,Graphic Arts Technology,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,"Arts, Business & Social Sciences",AAS,Management,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,"Arts, Business & Social Sciences",AAS,Marketing,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,Career & Technical Programs,AAS,Architecture,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,Career & Technical Programs,AAS,Aviation,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,Career & Technical Programs,AAS,Computer Information Systems,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,Career & Technical Programs,AAS,Cybersecurity,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,Career & Technical Programs,AAS,Electronics Engineering Technology,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,Career & Technical Programs,AAS,Fire Science Technology,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,Career & Technical Programs,AAS,"Heating, Ventilation and Air Conditioning (HVAC)",2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,Career & Technical Programs,AAS,Law Enforcement and Justice Administration,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,Career & Technical Programs,AAS,Manufacturing Technology,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,Career & Technical Programs,AAS,Paralegal Studies,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,Career & Technical Programs,AAS,Supply Chain Management,2 Years,High school diploma or GED; Open Admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,Health Careers,AAS,Dental Hygiene,2 Years,Prerequisite courses required; Competitive admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,Health Careers,AAS,Diagnostic Medical Sonography,2 Years,Prerequisite courses required; Competitive admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,Health Careers,AAS,Health Information Technology,2 Years,Prerequisite courses required; Competitive admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
Harper College,Palatine,Health Careers,AAS,Nursing (Registered),2 Years,Prerequisite courses required; Competitive admission,Placement Testing (unless exempt); No SAT/ACT required,"Tuition: ~$4,000/year (In-district); ~$10,000/year (Out-of-district)","Rolling Admission (Fall, Spring, Summer starts)",https://www.harpercollege.edu/academics/programs/
